ID,kind,number,harai,ninki
201906040112,三連単,5 → 2 → 4,56090,158
201906040201,単勝,5,230,1
201906040201,複勝,5br2br9,130br210br410,1br4br6
201906040201,枠連,2 - 3,380,1
201906040201,馬連,2 - 5,950,4
201906040201,ワイド,2 - 5br5 - 9br2 - 9,"440br810br2,290",4br9br25
201906040201,馬単,5 → 2,1310,3
201906040201,三連複,2 - 5 - 9,5380,17
201906040201,三連単,5 → 2 → 9,19480,61
201906040202,単勝,5,190,1
201906040202,複勝,5br8br1,110br110br130,1br2br3
201906040202,枠連,5 - 8,170,1
201906040202,馬連,5 - 8,190,1
201906040202,ワイド,5 - 8br1 - 5br1 - 8,120br190br220,1br2br3
201906040202,馬単,5 → 8,340,1
201906040202,三連複,1 - 5 - 8,330,1
201906040202,三連単,5 → 8 → 1,830,1
201906040203,単勝,2,350,1
201906040203,複勝,2br13br11,170br540br530,2br8br7
201906040203,枠連,2 - 8,690,3
201906040203,馬連,2 - 13,3990,16
201906040203,ワイド,2 - 13br2 - 11br11 - 13,"1,710br1,480br4,220",21br18br42
201906040203,馬単,2 → 13,6870,30
201906040203,三連複,2 - 11 - 13,23230,73
201906040203,三連単,2 → 13 → 11,97940,304
201906040204,単勝,4,540,2
201906040204,複勝,4br6br10,210br350br290,3br7br4
201906040204,枠連,2 - 3,2680,13
201906040204,馬連,4 - 6,3060,11
201906040204,ワイド,4 - 6br4 - 10br6 - 10,"1,060br960br1,640",11br10br19
201906040204,馬単,4 → 6,4890,18
201906040204,三連複,4 - 6 - 10,9730,28
201906040204,三連単,4 → 6 → 10,42050,123
201906040205,単勝,7,200,1
201906040205,複勝,7br6br14,110br340br140,1br7br2
201906040205,枠連,4 - 5,1630,8
201906040205,馬連,6 - 7,2080,8
201906040205,ワイド,6 - 7br7 - 14br6 - 14,"770br210br1,180",10br1br15
201906040205,馬単,7 → 6,2950,9
201906040205,三連複,6 - 7 - 14,2380,7
201906040205,三連単,7 → 6 → 14,11930,32
201906040206,単勝,8,2050,7
201906040206,複勝,8br12br7,250br110br160,6br1br2
201906040206,枠連,6 - 8,340,1
201906040206,馬連,8 - 12,1260,5
201906040206,ワイド,8 - 12br7 - 8br7 - 12,450br990br230,5br13br1
201906040206,馬単,8 → 12,4290,12
201906040206,三連複,7 - 8 - 12,1830,7
201906040206,三連単,8 → 12 → 7,20730,68
201906040207,単勝,16,360,1
201906040207,複勝,16br1br8,160br250br190,2br4br3
201906040207,枠連,1 - 8,1120,4
201906040207,馬連,1 - 16,2040,5
201906040207,ワイド,1 - 16br8 - 16br1 - 8,"770br520br1,070",5br3br15
201906040207,馬単,16 → 1,3370,8
201906040207,三連複,1 - 8 - 16,3990,8
201906040207,三連単,16 → 1 → 8,18970,35
201906040208,単勝,6,270,1
201906040208,複勝,6br2br4,130br210br190,1br5br4
201906040208,枠連,2 - 6,1270,6
201906040208,馬連,2 - 6,1210,6
201906040208,ワイド,2 - 6br4 - 6br2 - 4,460br340br780,6br3br12
201906040208,馬単,6 → 2,1850,8
201906040208,三連複,2 - 4 - 6,1900,6
201906040208,三連単,6 → 2 → 4,7940,25
201906040209,単勝,5,150,1
201906040209,複勝,5br7br3,110br220br380,1br6br7
201906040209,枠連,5 - 7,810,4
201906040209,馬連,5 - 7,780,4
201906040209,ワイド,5 - 7br3 - 5br3 - 7,"350br650br2,730",4br9br22
201906040209,馬単,5 → 7,910,5
201906040209,三連複,3 - 5 - 7,4720,14
201906040209,三連単,5 → 7 → 3,11310,38
201906040210,単勝,8,500,1
201906040210,複勝,8br2br4,200br270br640,1br5br10
201906040210,枠連,1 - 4,1560,7
201906040210,馬連,2 - 8,2050,5
201906040210,ワイド,2 - 8br4 - 8br2 - 4,"710br3,690br2,830",4br47br40
201906040210,馬単,8 → 2,3990,10
201906040210,三連複,2 - 4 - 8,22040,82
201906040210,三連単,8 → 2 → 4,94630,349
201906040211,単勝,10,720,4
201906040211,複勝,10br11br2,260br310br680,4br5br10
201906040211,枠連,5 - 6,1200,4
201906040211,馬連,10 - 11,3230,14
201906040211,ワイド,10 - 11br2 - 10br2 - 11,"1,230br4,160br4,710",15br45br47
201906040211,馬単,10 → 11,5760,24
201906040211,三連複,2 - 10 - 11,39070,120
201906040211,三連単,10 → 11 → 2,180560,590
201906040212,単勝,4,320,1
201906040212,複勝,4br14br1,140br150br280,1br2br7
201906040212,枠連,3 - 8,700,2
201906040212,馬連,4 - 14,910,2
201906040212,ワイド,4 - 14br1 - 4br1 - 14,340br660br600,1br9br7
201906040212,馬単,4 → 14,1410,1
201906040212,三連複,1 - 4 - 14,2570,5
201906040212,三連単,4 → 14 → 1,7710,5
201906040301,単勝,8,260,1
201906040301,複勝,8br11br1,110br130br150,1br2br3
201906040301,枠連,6 - 8,410,1
201906040301,馬連,8 - 11,440,1
201906040301,ワイド,8 - 11br1 - 8br1 - 11,230br300br330,1br2br3
201906040301,馬単,8 → 11,820,1
201906040301,三連複,1 - 8 - 11,780,1
201906040301,三連単,8 → 11 → 1,2690,1
201906040302,単勝,12,390,3
201906040302,複勝,12br11br4,180br270br570,3br5br7
201906040302,枠連,7 - 7,1480,7
201906040302,馬連,11 - 12,1540,8
201906040302,ワイド,11 - 12br4 - 12br4 - 11,"590br1,700br3,050",7br15br31
201906040302,馬単,12 → 11,2700,11
201906040302,三連複,4 - 11 - 12,14280,42
201906040302,三連単,12 → 11 → 4,55130,163
201906040303,単勝,5,870,5
201906040303,複勝,5br11br12,240br190br190,5br3br4
201906040303,枠連,3 - 6,1020,5
201906040303,馬連,5 - 11,2460,11
201906040303,ワイド,5 - 11br5 - 12br11 - 12,"810br1,280br720",10br18br7
201906040303,馬単,5 → 11,4800,21
201906040303,三連複,5 - 11 - 12,5530,18
201906040303,三連単,5 → 11 → 12,33950,118
201906040304,単勝,4,320,2
201906040304,複勝,4br10br12,120br120br260,2br1br5
201906040304,枠連,2 - 5,230,1
201906040304,馬連,4 - 10,410,1
201906040304,ワイド,4 - 10br4 - 12br10 - 12,220br730br800,1br9br10
201906040304,馬単,4 → 10,860,2
201906040304,三連複,4 - 10 - 12,2210,6
201906040304,三連単,4 → 10 → 12,9300,23
201906040305,単勝,4,380,2
201906040305,複勝,4br7br3,240br490br570,2br4br5
201906040305,枠連,4 - 6,250,1
201906040305,馬連,4 - 7,1660,6
201906040305,ワイド,4 - 7br3 - 4br3 - 7,490br480br980,7br6br10
201906040305,馬単,4 → 7,2900,8
201906040305,三連複,3 - 4 - 7,3470,11
201906040305,三連単,4 → 7 → 3,14200,39
201906040306,単勝,6,510,2
201906040306,複勝,6br13br4,170br780br370,2br10br6
201906040306,枠連,3 - 7,2480,10
201906040306,馬連,6 - 13,9310,25
201906040306,ワイド,6 - 13br4 - 6br4 - 13,"2,360br1,040br3,870",25br10br34
201906040306,馬単,6 → 13,16310,41
201906040306,三連複,4 - 6 - 13,26040,75
201906040306,三連単,6 → 13 → 4,206840,464
201906040307,単勝,4,180,1
201906040307,複勝,4br12br3,110br140br140,1br3br2
201906040307,枠連,4 - 8,630,2
201906040307,馬連,4 - 12,730,2
201906040307,ワイド,4 - 12br3 - 4br3 - 12,280br240br410,2br1br4
201906040307,馬単,4 → 12,950,2
201906040307,三連複,3 - 4 - 12,1180,1
201906040307,三連単,4 → 12 → 3,4140,4
201906040308,単勝,13,210,1
201906040308,複勝,13br5br1,120br210br430,1br4br7
201906040308,枠連,4 - 8,690,3
201906040308,馬連,5 - 13,760,3
201906040308,ワイド,5 - 13br1 - 13br1 - 5,"370br1,160br2,090",3br15br21
201906040308,馬単,13 → 5,1190,3
201906040308,三連複,1 - 5 - 13,4920,15
201906040308,三連単,13 → 5 → 1,15530,52
201906040309,単勝,10,260,2
201906040309,複勝,10br3br2,130br200br410,2br3br6
201906040309,枠連,2 - 5,710,2
201906040309,馬連,3 - 10,820,2
201906040309,ワイド,3 - 10br2 - 10br2 - 3,"330br680br1,600",2br6br18
201906040309,馬単,10 → 3,1250,3
201906040309,三連複,2 - 3 - 10,4200,11
201906040309,三連単,10 → 3 → 2,11840,31
201906040310,単勝,8,930,5
201906040310,複勝,8br3br2,330br170br380,6br2br7
201906040310,枠連,3 - 7,2220,10
201906040310,馬連,3 - 8,2410,10
201906040310,ワイド,3 - 8br2 - 8br2 - 3,"700br1,120br840",8br19br12
201906040310,馬単,8 → 3,4940,26
201906040310,三連複,2 - 3 - 8,6600,30
201906040310,三連単,8 → 3 → 2,36240,161
201906040311,単勝,11,180,1
201906040311,複勝,11br2br4,110br400br200,1br7br3
201906040311,枠連,2 - 8,2020,9
201906040311,馬連,2 - 11,2640,10
201906040311,ワイド,2 - 11br4 - 11br2 - 4,"820br340br2,210",10br2br21
201906040311,馬単,11 → 2,3210,12
201906040311,三連複,2 - 4 - 11,4430,17
201906040311,三連単,11 → 2 → 4,19130,64
201906040312,単勝,7,370,2
201906040312,複勝,7br4br11,180br120br220,3br1br4
201906040312,枠連,3 - 5,500,1
201906040312,馬連,4 - 7,580,1
201906040312,ワイド,4 - 7br7 - 11br4 - 11,310br710br440,2br8br3
201906040312,馬単,7 → 4,1240,3
201906040312,三連複,4 - 7 - 11,1660,2
201906040312,三連単,7 → 4 → 11,8530,15
201906040401,単勝,3,140,1
201906040401,複勝,3br1br11,110br130br300,1br2br5
201906040401,枠連,1 - 3,310,1
201906040401,馬連,1 - 3,330,1
201906040401,ワイド,1 - 3br3 - 11br1 - 11,190br490br930,1br5br11
201906040401,馬単,3 → 1,500,1
201906040401,三連複,1 - 3 - 11,1900,4
201906040401,三連単,3 → 1 → 11,4310,10
201906040402,単勝,13,180,1
201906040402,複勝,13br12br6,110br490br180,1br7br3
201906040402,枠連,8 - 8,2170,8
201906040402,馬連,12 - 13,2830,9
201906040402,ワイド,12 - 13br6 - 13br6 - 12,"900br300br1,920",11br2br19
201906040402,馬単,13 → 12,3680,13
201906040402,三連複,6 - 12 - 13,4580,15
201906040402,三連単,13 → 12 → 6,17970,52
201906040403,単勝,12,280,1
201906040403,複勝,12br15br3,120br120br120,2br1br3
201906040403,枠連,7 - 8,400,1
201906040403,馬連,12 - 15,460,1
201906040403,ワイド,12 - 15br3 - 12br3 - 15,190br260br250,1br3br2
201906040403,馬単,12 → 15,830,1
201906040403,三連複,3 - 12 - 15,530,1
201906040403,三連単,12 → 15 → 3,2330,1
201906040404,単勝,4,440,1
201906040404,複勝,4br13br2,"170br240br1,070",1br5br11
201906040404,枠連,3 - 7,580,1
201906040404,馬連,4 - 13,1550,3
201906040404,ワイド,4 - 13br2 - 4br2 - 13,"680br3,160br5,540",4br36br54
201906040404,馬単,4 → 13,2740,3
201906040404,三連複,2 - 4 - 13,25550,82
201906040404,三連単,4 → 13 → 2,92710,298
201906040405,単勝,8,220,1
201906040405,複勝,8br13br5,110br140br290,1br2br5
201906040405,枠連,4 - 7,370,1
201906040405,馬連,8 - 13,400,1
201906040405,ワイド,8 - 13br5 - 8br5 - 13,210br580br850,1br4br9
201906040405,馬単,8 → 13,660,1
201906040405,三連複,5 - 8 - 13,1810,3
201906040405,三連単,8 → 13 → 5,4780,5
201906040406,単勝,13,2880,9
201906040406,複勝,13br4br15,550br110br240,10br1br3
201906040406,枠連,3 - 7,1630,7
201906040406,馬連,4 - 13,2460,10
201906040406,ワイド,4 - 13br13 - 15br4 - 15,"990br2,560br400",12br27br2
201906040406,馬単,13 → 4,7640,24
201906040406,三連複,4 - 13 - 15,5730,16
201906040406,三連単,13 → 4 → 15,63340,172
201906040407,単勝,11,210,1
201906040407,複勝,11br6br7,110br130br150,1br2br4
201906040407,枠連,5 - 7,260,1
201906040407,馬連,6 - 11,600,2
201906040407,ワイド,6 - 11br7 - 11br6 - 7,270br260br360,2br1br4
201906040407,馬単,11 → 6,1030,2
201906040407,三連複,6 - 7 - 11,800,1
201906040407,三連単,11 → 6 → 7,3310,2
201906040408,単勝,8,450,2
201906040408,複勝,8br9br12,200br160br300,3br1br6
201906040408,枠連,5 - 6,890,2
201906040408,馬連,8 - 9,1340,2
201906040408,ワイド,8 - 9br8 - 12br9 - 12,"590br880br1,190",3br8br19
201906040408,馬単,8 → 9,2650,5
201906040408,三連複,8 - 9 - 12,5080,14
201906040408,三連単,8 → 9 → 12,21740,44
201906040409,単勝,4,570,3
201906040409,複勝,4br3br5,160br120br140,3br1br2
201906040409,枠連,3 - 4,900,4
201906040409,馬連,3 - 4,840,2
201906040409,ワイド,3 - 4br4 - 5br3 - 5,280br390br210,2br4br1
201906040409,馬単,4 → 3,1990,7
201906040409,三連複,3 - 4 - 5,860,1
201906040409,三連単,4 → 3 → 5,6370,12
201906040410,単勝,8,350,1
201906040410,複勝,8br15br4,160br170br520,1br2br11
201906040410,枠連,4 - 8,740,1
201906040410,馬連,8 - 15,950,1
201906040410,ワイド,8 - 15br4 - 8br4 - 15,"370br1,870br2,230",1br24br32
201906040410,馬単,8 → 15,1720,1
201906040410,三連複,4 - 8 - 15,7270,18
201906040410,三連単,8 → 15 → 4,26510,46
201906040411,単勝,6,560,3
201906040411,複勝,6br2br11,200br460br140,3br8br1
201906040411,枠連,2 - 6,4640,18
201906040411,馬連,2 - 6,5510,21
201906040411,ワイド,2 - 6br6 - 11br2 - 11,"1,590br460br1,150",24br3br17
201906040411,馬単,6 → 2,8410,34
201906040411,三連複,2 - 6 - 11,5700,20
201906040411,三連単,6 → 2 → 11,39680,144
201906040412,単勝,2,1700,7
201906040412,複勝,2br5br3,510br540br710,6br8br9
201906040412,枠連,1 - 3,5520,20
201906040412,馬連,2 - 5,9690,30
201906040412,ワイド,2 - 5br2 - 3br3 - 5,"2,740br4,230br3,440",30br44br36
201906040412,馬単,2 → 5,20210,57
201906040412,三連複,2 - 3 - 5,42850,113
201906040412,三連単,2 → 5 → 3,264140,650
201906040501,単勝,6,2310,6
201906040501,複勝,6br8br4,460br400br320,6br5br4
201906040501,枠連,4 - 5,6420,16
201906040501,馬連,6 - 8,11220,27
201906040501,ワイド,6 - 8br4 - 6br4 - 8,"2,640br1,720br1,440",24br15br14
201906040501,馬単,6 → 8,23380,50
201906040501,三連複,4 - 6 - 8,21770,51
201906040501,三連単,6 → 8 → 4,211060,392
201906040502,単勝,6,820,3
201906040502,複勝,6br10br2,240br160br200,4br2br3
201906040502,枠連,3 - 5,1080,4
201906040502,馬連,6 - 10,1750,6
201906040502,ワイド,6 - 10br2 - 6br2 - 10,650br880br550,6br10br4
201906040502,馬単,6 → 10,4130,13
201906040502,三連複,2 - 6 - 10,3890,11
201906040502,三連単,6 → 10 → 2,22690,53
201906040503,単勝,8,230,1
201906040503,複勝,8br3br10,"140br280br2,310",1br6br9
201906040503,枠連,3 - 7,1280,6
201906040503,馬連,3 - 8,1370,8
201906040503,ワイド,3 - 8br8 - 10br3 - 10,"540br4,970br10,510",8br20br35
201906040503,馬単,8 → 3,2020,8
201906040503,三連複,3 - 8 - 10,43810,48
201906040503,三連単,8 → 3 → 10,121230,157
201906040504,単勝,5,240,1
201906040504,複勝,5br8br1,140br160br210,1br4br5
201906040504,枠連,5 - 7,440,1
201906040504,馬連,5 - 8,620,1
201906040504,ワイド,5 - 8br1 - 5br1 - 8,280br440br670,2br5br10
201906040504,馬単,5 → 8,1020,1
201906040504,三連複,1 - 5 - 8,1570,5
201906040504,三連単,5 → 8 → 1,5010,7
201906040505,単勝,12,180,1
201906040505,複勝,12br9br15,110br160br300,1br3br5
201906040505,枠連,5 - 7,600,2
201906040505,馬連,9 - 12,570,2
201906040505,ワイド,9 - 12br12 - 15br9 - 15,300br620br940,2br5br9
201906040505,馬単,12 → 9,740,2
201906040505,三連複,9 - 12 - 15,2160,4
201906040505,三連単,12 → 9 → 15,4910,5
201906040506,単勝,3,580,3
201906040506,複勝,3br10br6,"370br3,110br2,550",5br10br9
201906040506,枠連,3 - 7,2790,11
201906040506,馬連,3 - 10,38240,38
201906040506,ワイド,3 - 10br3 - 6br6 - 10,"11,820br7,870br31,730",41br34br53
201906040506,馬単,3 → 10,56640,66
201906040506,三連複,3 - 6 - 10,518660,146
201906040506,三連単,3 → 10 → 6,1948440,777
201906040507,単勝,1,750,4
201906040507,複勝,1br4br8,220br280br350,4br5br8
201906040507,枠連,1 - 4,3000,17
201906040507,馬連,1 - 4,2970,15
201906040507,ワイド,1 - 4br1 - 8br4 - 8,"1,010br1,760br1,660",15br30br29
201906040507,馬単,1 → 4,6000,30
201906040507,三連複,1 - 4 - 8,12580,61
201906040507,三連単,1 → 4 → 8,68440,304
201906040508,単勝,8,490,2
201906040508,複勝,8br5br10,170br260br140,2br6br1
201906040508,枠連,4 - 6,3300,14
201906040508,馬連,5 - 8,3530,14
201906040508,ワイド,5 - 8br8 - 10br5 - 10,"1,050br320br570",14br1br5
201906040508,馬単,8 → 5,6630,26
201906040508,三連複,5 - 8 - 10,3060,5
201906040508,三連単,8 → 5 → 10,26830,69
201906040509,単勝,4,140,1
201906040509,複勝,4br1br2,110br280br120,1br7br2
201906040509,枠連,1 - 4,1960,7
201906040509,馬連,1 - 4,1710,6
201906040509,ワイド,1 - 4br2 - 4br1 - 2,530br160br690,7br1br12
201906040509,馬単,4 → 1,2250,7
201906040509,三連複,1 - 2 - 4,1500,5
201906040509,三連単,4 → 1 → 2,6910,20
201906040510,単勝,1,280,1
201906040510,複勝,1br5br3,160br270br360,2br5br6
201906040510,枠連,1 - 3,1730,7
201906040510,馬連,1 - 5,1740,7
201906040510,ワイド,1 - 5br1 - 3br3 - 5,"770br900br1,790",8br9br16
201906040510,馬単,1 → 5,2830,8
201906040510,三連複,1 - 3 - 5,5390,14
201906040510,三連単,1 → 5 → 3,22470,52
201906040511,単勝,8,530,1
201906040511,複勝,8br2br1,220br420br250,1br10br4
201906040511,枠連,1 - 4,760,1
201906040511,馬連,2 - 8,4530,18
201906040511,ワイド,2 - 8br1 - 8br1 - 2,"1,500br810br2,340",16br2br35
201906040511,馬単,8 → 2,8240,28
201906040511,三連複,1 - 2 - 8,10190,22
201906040511,三連単,8 → 2 → 1,58690,133
201906040512,単勝,4,1410,6
201906040512,複勝,4br9br15,"460br990br1,110",6br11br12
201906040512,枠連,2 - 5,5870,18
201906040512,馬連,4 - 9,29420,60
201906040512,ワイド,4 - 9br4 - 15br9 - 15,"7,450br13,710br14,450",59br78br81
201906040512,馬単,4 → 9,56080,109
201906040512,三連複,4 - 9 - 15,352890,356
201906040512,三連単,4 → 9 → 15,1222080,1594
201906040601,単勝,6,1940,8
201906040601,複勝,6br12br10,480br270br360,8br5br6
201906040601,枠連,3 - 6,2140,10
201906040601,馬連,6 - 12,7760,29
201906040601,ワイド,6 - 12br6 - 10br10 - 12,"2,670br2,300br1,390",31br28br16
201906040601,馬単,6 → 12,18260,64
201906040601,三連複,6 - 10 - 12,21800,71
201906040601,三連単,6 → 12 → 10,211250,571
201906040602,単勝,4,440,3
201906040602,複勝,4br14br5,160br120br270,3br1br5
201906040602,枠連,3 - 8,240,1
201906040602,馬連,4 - 14,510,2
201906040602,ワイド,4 - 14br4 - 5br5 - 14,280br860br610,2br10br5
201906040602,馬単,4 → 14,1110,4
201906040602,三連複,4 - 5 - 14,1820,4
201906040602,三連単,4 → 14 → 5,7720,13
201906040603,単勝,10,250,1
201906040603,複勝,10br2br11,130br240br280,1br3br6
201906040603,枠連,1 - 5,770,2
201906040603,馬連,2 - 10,1310,2
201906040603,ワイド,2 - 10br10 - 11br2 - 11,"550br540br1,780",3br2br23
201906040603,馬単,10 → 2,1980,3
201906040603,三連複,2 - 10 - 11,4310,10
201906040603,三連単,10 → 2 → 11,16370,25
201906040604,単勝,9,130,1
201906040604,複勝,9br8br14,100br120br150,1br2br3
201906040604,枠連,5 - 6,310,2
201906040604,馬連,8 - 9,320,1
201906040604,ワイド,8 - 9br9 - 14br8 - 14,160br240br510,1br2br6
201906040604,馬単,9 → 8,390,1
201906040604,三連複,8 - 9 - 14,780,1
201906040604,三連単,9 → 8 → 14,1670,1
201906040605,単勝,3,2120,6
201906040605,複勝,3br8br12,220br110br140,6br1br2
201906040605,枠連,2 - 5,750,2
201906040605,馬連,3 - 8,1080,5
201906040605,ワイド,3 - 8br3 - 12br8 - 12,400br950br190,5br11br1
201906040605,馬単,3 → 8,4630,14
201906040605,三連複,3 - 8 - 12,1400,4
201906040605,三連単,3 → 8 → 12,17410,48
201906040606,単勝,9,600,4
201906040606,複勝,9br13br10,190br120br130,4br1br2
201906040606,枠連,6 - 8,490,1
201906040606,馬連,9 - 13,1010,4
201906040606,ワイド,9 - 13br9 - 10br10 - 13,420br650br260,4br7br1
201906040606,馬単,9 → 13,1740,8
201906040606,三連複,9 - 10 - 13,1440,2
201906040606,三連単,9 → 13 → 10,8620,14
201906040607,単勝,2,760,4
201906040607,複勝,2br6br8,190br290br140,3br5br1
201906040607,枠連,2 - 5,2220,11
201906040607,馬連,2 - 6,3680,15
201906040607,ワイド,2 - 6br2 - 8br6 - 8,960br390br540,14br2br5
201906040607,馬単,2 → 6,7450,30
201906040607,三連複,2 - 6 - 8,3040,8
201906040607,三連単,2 → 6 → 8,25790,88
201906040608,単勝,3,240,1
201906040608,複勝,3br9br8,130br140br270,1br2br5
201906040608,枠連,3 - 6,580,2
201906040608,馬連,3 - 9,610,2
201906040608,ワイド,3 - 9br3 - 8br8 - 9,310br650br790,3br4br8
201906040608,馬単,3 → 9,960,2
201906040608,三連複,3 - 8 - 9,2080,5
201906040608,三連単,3 → 9 → 8,5900,10
201906040609,単勝,4,870,3
201906040609,複勝,4br7br2,230br220br210,4br3br2
201906040609,枠連,4 - 6,720,4
201906040609,馬連,4 - 7,2700,9
201906040609,ワイド,4 - 7br2 - 4br2 - 7,790br790br640,10br9br4
201906040609,馬単,4 → 7,6450,22
201906040609,三連複,2 - 4 - 7,5020,17
201906040609,三連単,4 → 7 → 2,36700,126
201906040610,単勝,2,990,5
201906040610,複勝,2br9br3,320br390br260,5br8br3
201906040610,枠連,1 - 5,2340,10
201906040610,馬連,2 - 9,4650,20
201906040610,ワイド,2 - 9br2 - 3br3 - 9,"1,340br1,410br1,440",13br16br18
201906040610,馬単,2 → 9,7750,33
201906040610,三連複,2 - 3 - 9,11900,32
201906040610,三連単,2 → 9 → 3,70890,229
201906040611,単勝,13,1070,4
201906040611,複勝,13br11br4,370br170br630,5br2br10
201906040611,枠連,6 - 7,830,3
